Entry Date;Property type;Tipology;Condition;Location;Price;Areas (sqm);euros/sqm;Built year;Latitude;Longitude;Characteristics;Mister URL;;;;;;;;;;;
25/09/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;240000;157 sqm;1529;0;40,61756;-8,623588;;http://primeavm.prime-yield.com/property/5791659;;;;;;;;;;;
25/09/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;280000;186 sqm;1505;0;40,61756;-8,623588;;http://primeavm.prime-yield.com/property/5791661;;;;;;;;;;;
25/09/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;260000;142 sqm;1831;0;40,61756;-8,623588;;http://primeavm.prime-yield.com/property/5791662;;;;;;;;;;;
25/09/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;280000;178 sqm;1573;0;40,61756;-8,623588;;http://primeavm.prime-yield.com/property/5791664;;;;;;;;;;;
25/09/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;240000;114 sqm;2105;0;40,61756;-8,623588;;http://primeavm.prime-yield.com/property/5791665;;;;;;;;;;;
25/09/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;220000;129 sqm;1705;0;40,61756;-8,623588;;http://primeavm.prime-yield.com/property/5791666;;;;;;;;;;;
22/10/20;Apartments;T3;Used;Aveiro,Aveiro,S‹o Bernardo;175000;155 sqm;1129;0;0;0;;http://primeavm.prime-yield.com/property/5791695;;;;;;;;;;;
22/10/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;240000;157 sqm;1529;0;0;0;;http://primeavm.prime-yield.com/property/5791701;;;;;;;;;;;
22/10/20;Apartments;T3;Used;Aveiro,Aveiro,S‹o Bernardo;190000;109 sqm;1743;0;0;0;;http://primeavm.prime-yield.com/property/5791702;;;;;;;;;;;
22/10/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;260000;143 sqm;1818;0;0;0;;http://primeavm.prime-yield.com/property/5791703;;;;;;;;;;;
22/10/20;Apartments;T3;Used;Aveiro,Aveiro,S‹o Bernardo;161000;125 sqm;1288;2000;0;0;;http://primeavm.prime-yield.com/property/5791704;;;;;;;;;;;
22/10/20;Apartments;T3;Under Construction;Aveiro,Aveiro,S‹o Bernardo;210000;130 sqm;1615;0;0;0;;http://primeavm.prime-yield.com/property/5791705;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Cacia;135000;101 sqm;1337;0;40,67745458;-8,596660582;;http://primeavm.prime-yield.com/property/5791803;;;;;;;;;;;
11/05/21;Apartments;T3;New;Aveiro,Aveiro,Aradas;390000;140 sqm;2786;0;40,62792745;-8,645703902;;http://primeavm.prime-yield.com/property/5791812;;;;;;;;;;;
08/05/19;Apartments;T2;New;Aveiro,Aveiro,Aradas;285000;109 sqm;2615;0;40,62515927;-8,645602636;;http://primeavm.prime-yield.com/property/5791813;;;;;;;;;;;
11/05/21;Apartments;T1;New;Aveiro,Aveiro,Aradas;110000;58 sqm;1897;2021;40,59330761;-8,61859041;;http://primeavm.prime-yield.com/property/5791814;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;140000;83 sqm;1687;2021;40,6166889;-8,647613525;;http://primeavm.prime-yield.com/property/5791815;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;135000;90 sqm;1500;0;40,62037034;-8,64633714;;http://primeavm.prime-yield.com/property/5791816;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;91150;68 sqm;1340;1998;40,64087624;-8,59571119;;http://primeavm.prime-yield.com/property/5791819;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;167500;170 sqm;985;0;40,64925134;-8,627521554;;http://primeavm.prime-yield.com/property/5791822;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;139000;79 sqm;1759;2002;40,6166889;-8,647613525;;http://primeavm.prime-yield.com/property/5791824;;;;;;;;;;;
08/05/19;Apartments;T4;Used;Aveiro,Aveiro,Esgueira;280000;150 sqm;1867;2003;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5791827;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;165000;107 sqm;1542;0;40,62011041;-8,644459116;;http://primeavm.prime-yield.com/property/5791830;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;110000;90 sqm;1222;0;40,65229532;-8,631393503;;http://primeavm.prime-yield.com/property/5791838;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;120000;69 sqm;1739;0;40,63569457;-8,600571439;;http://primeavm.prime-yield.com/property/5791844;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,Aveiro,Esgueira;87500;66 sqm;1326;1995;40,64876;-8,627916;;http://primeavm.prime-yield.com/property/5791846;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;90000;60 sqm;1500;0;40,63795269;-8,598888209;;http://primeavm.prime-yield.com/property/5791852;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;92000;70 sqm;1314;1991;40,62522437;-8,557442782;;http://primeavm.prime-yield.com/property/5791853;;;;;;;;;;;
11/05/21;Apartments;T2;New;Aveiro,Aveiro,Aradas;285000;110 sqm;2591;0;40,62846533;-8,648133826;;http://primeavm.prime-yield.com/property/5791855;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol;116000;108 sqm;1074;1995;40,63716883;-8,600965493;;http://primeavm.prime-yield.com/property/5791857;;;;;;;;;;;
12/03/19;Apartments;T3;Used;Aveiro,Aveiro,Aradas;175000;129 sqm;1357;0;0;0;;http://primeavm.prime-yield.com/property/5791860;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;108000;86 sqm;1256;0;40,65648975;-8,625899553;;http://primeavm.prime-yield.com/property/5791861;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;103000;87 sqm;1184;1999;40,63651789;-8,596142751;;http://primeavm.prime-yield.com/property/5791867;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Aradas;225000;153 sqm;1471;0;40,62266131;-8,628393105;;http://primeavm.prime-yield.com/property/5791869;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;120000;85 sqm;1412;0;40,6519821;-8,606105033;;http://primeavm.prime-yield.com/property/5791870;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;155000;150 sqm;1033;0;40,64665648;-8,632293847;;http://primeavm.prime-yield.com/property/5791874;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;122500;85 sqm;1441;0;40,63662603;-8,595892082;;http://primeavm.prime-yield.com/property/5791875;;;;;;;;;;;
11/05/21;Apartments;T3;New;Aveiro,Aveiro,Aradas;390000;150 sqm;2600;0;40,6167;-8,64761;;http://primeavm.prime-yield.com/property/5791877;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;105000;70 sqm;1500;0;40,63724924;-8,597817875;;http://primeavm.prime-yield.com/property/5791880;;;;;;;;;;;
11/05/21;Apartments;T0;Under Construction;Aveiro,Aveiro,Esgueira;130000;58 sqm;2241;0;0,000336476;9,32003E-05;;http://primeavm.prime-yield.com/property/5791881;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;130000;83 sqm;1566;0;40,63150029;-8,646065323;;http://primeavm.prime-yield.com/property/5791882;;;;;;;;;;;
08/05/19;Apartments;T4;Used;Aveiro,Aveiro,Esgueira;270000;146 sqm;1849;0;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5791885;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;82500;93 sqm;887;0;40,61093706;-8,535528734;;http://primeavm.prime-yield.com/property/5791886;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;125000;85 sqm;1471;0;40,65474952;-8,624200321;;http://primeavm.prime-yield.com/property/5791888;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;92000;62 sqm;1484;0;40,66606973;-8,738189261;;http://primeavm.prime-yield.com/property/5791889;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Aradas;295000;125 sqm;2360;2017;40,6255613;-8,649410264;;http://primeavm.prime-yield.com/property/5791890;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,Aveiro,Esgueira;196000;91 sqm;2154;0;40,65050937;-8,638618897;;http://primeavm.prime-yield.com/property/5791891;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;116000;87 sqm;1333;2000;40,63617594;-8,596451205;;http://primeavm.prime-yield.com/property/5791892;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;165000;96 sqm;1719;1999;40,62082392;-8,642868698;;http://primeavm.prime-yield.com/property/5791893;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;110000;88 sqm;1250;0;40,63740548;-8,598844417;;http://primeavm.prime-yield.com/property/5791894;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,Aveiro,Esgueira;145000;110 sqm;1318;0;40,61870834;-8,65676649;;http://primeavm.prime-yield.com/property/5791895;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;90000;60 sqm;1500;0;40,6277445;-8,608904245;;http://primeavm.prime-yield.com/property/5791897;;;;;;;;;;;
11/05/21;Apartments;T1;Under Construction;Aveiro,Aveiro,Esgueira;175000;80 sqm;2188;0;-0,001273457;-0,002115154;;http://primeavm.prime-yield.com/property/5791900;;;;;;;;;;;
11/05/21;Apartments;T2;New;Aveiro,Aveiro,Aradas;150000;80 sqm;1875;2021;40,59274518;-8,617832224;;http://primeavm.prime-yield.com/property/5791903;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol;108500;108 sqm;1005;0;40,63029355;-8,593927766;;http://primeavm.prime-yield.com/property/5791905;;;;;;;;;;;
11/05/21;Apartments;T3;New;Aveiro,Aveiro,Esgueira;249500;122 sqm;2045;0;40,64587851;-8,633874014;;http://primeavm.prime-yield.com/property/5791911;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Aradas;210000;138 sqm;1522;1998;40,62433768;-8,632591982;;http://primeavm.prime-yield.com/property/5791913;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;88000;68 sqm;1294;0;40,63974597;-8,598924556;;http://primeavm.prime-yield.com/property/5791914;;;;;;;;;;;
15/07/19;Apartments;T2;Under Construction;Aveiro,Aveiro,Aradas;305000;140 sqm;2179;0;0;0;;http://primeavm.prime-yield.com/property/5791921;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;108000;86 sqm;1256;0;40,65544276;-8,627080971;;http://primeavm.prime-yield.com/property/5791923;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol;95000;127 sqm;748;0;40,63372396;-8,594034812;;http://primeavm.prime-yield.com/property/5791925;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;97000;75 sqm;1293;0;40,64771082;-8,632680083;;http://primeavm.prime-yield.com/property/5791933;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol;108500;75 sqm;1447;0;40,63775014;-8,597168799;;http://primeavm.prime-yield.com/property/5791935;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;127500;91 sqm;1401;2001;40,65447246;-8,621170287;;http://primeavm.prime-yield.com/property/5791944;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;90000;70 sqm;1286;0;40,63569403;-8,595512903;;http://primeavm.prime-yield.com/property/5791946;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,Aveiro,Aradas;100000;59 sqm;1695;2021;40,6166889;-8,647613525;;http://primeavm.prime-yield.com/property/5791947;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,Aveiro,Aradas;160000;39 sqm;4103;0;40,62049832;-8,656548869;;http://primeavm.prime-yield.com/property/5791955;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol;110000;88 sqm;1250;0;40,63527731;-8,593444274;;http://primeavm.prime-yield.com/property/5791958;;;;;;;;;;;
11/05/21;Apartments;T0;New;Aveiro,Aveiro,Esgueira;130000;55 sqm;2364;0;40,65016239;-8,632835882;;http://primeavm.prime-yield.com/property/5791962;;;;;;;;;;;
11/05/21;Apartments;T2;New;Aveiro,Aveiro,Esgueira;199500;93 sqm;2145;0;40,64995441;-8,629084078;;http://primeavm.prime-yield.com/property/5791972;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Aradas;140000;83 sqm;1687;2021;40,6166889;-8,647613525;;http://primeavm.prime-yield.com/property/5791977;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;150000;90 sqm;1667;0;40,65845586;-8,608370511;;http://primeavm.prime-yield.com/property/5791980;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Aradas;270000;105 sqm;2571;0;40,62222769;-8,644583314;;http://primeavm.prime-yield.com/property/5791986;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;117500;85 sqm;1382;0;40,67398862;-8,633307012;;http://primeavm.prime-yield.com/property/5791987;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;125000;100 sqm;1250;0;40,65944743;-8,607682346;;http://primeavm.prime-yield.com/property/5791988;;;;;;;;;;;
12/03/19;Apartments;T2;New;Aveiro,Aveiro,Aradas;295000;110 sqm;2682;0;0;0;;http://primeavm.prime-yield.com/property/5791990;;;;;;;;;;;
11/05/21;Apartments;T1;New;Aveiro,Aveiro,Esgueira;175000;80 sqm;2188;0;40,6518917;-8,631477862;;http://primeavm.prime-yield.com/property/5791991;;;;;;;;;;;
12/03/19;Apartments;T2;New;Aveiro,Aveiro,Aradas;305000;110 sqm;2773;0;0;0;;http://primeavm.prime-yield.com/property/5791992;;;;;;;;;;;
12/03/19;Apartments;T3;New;Aveiro,Aveiro,Aradas;390000;138 sqm;2826;0;0;0;;http://primeavm.prime-yield.com/property/5791993;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,Aveiro,Esgueira;216000;97 sqm;2227;0;40,65084277;-8,633501702;;http://primeavm.prime-yield.com/property/5791994;;;;;;;;;;;
12/03/19;Apartments;T2;New;Aveiro,Aveiro,Aradas;285000;98 sqm;2908;0;0;0;;http://primeavm.prime-yield.com/property/5791995;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;122500;76 sqm;1612;0;40,6547331;-8,623661994;;http://primeavm.prime-yield.com/property/5791996;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;159000;102 sqm;1559;0;40,65143879;-8,630145116;;http://primeavm.prime-yield.com/property/5791997;;;;;;;;;;;
11/05/21;Apartments;T0;Under Construction;Aveiro,Aveiro,Esgueira;145000;58 sqm;2500;2021;40,64892463;-8,630774686;;http://primeavm.prime-yield.com/property/5791998;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;135000;92 sqm;1467;0;40,69293637;-8,579923657;;http://primeavm.prime-yield.com/property/5792004;;;;;;;;;;;
11/05/21;Apartments;T1;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;160000;56 sqm;2857;0;40,6082698;-8,750671187;;http://primeavm.prime-yield.com/property/5792005;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;300000;93 sqm;3226;0;40,60818954;-8,748125213;;http://primeavm.prime-yield.com/property/5792011;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,Aveiro,Esgueira;199500;93 sqm;2145;0;-0,001518008;0,001007569;;http://primeavm.prime-yield.com/property/5792012;;;;;;;;;;;
11/05/21;Apartments;T4;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;850000;187 sqm;4545;0;40,61031432;-8,72848617;;http://primeavm.prime-yield.com/property/5792017;;;;;;;;;;;
11/05/21;Apartments;T3;Under Construction;Aveiro,Aveiro,Esgueira;249500;118 sqm;2114;0;-0,000975452;-0,002723818;;http://primeavm.prime-yield.com/property/5792018;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,êlhavo,Gafanha da Encarna‹o;126500;50 sqm;2530;0;40,60617797;-8,727962902;;http://primeavm.prime-yield.com/property/5792021;;;;;;;;;;;
11/05/21;Apartments;T2;New;Aveiro,Aveiro,Esgueira;199500;93 sqm;2145;0;40,65418315;-8,633579417;;http://primeavm.prime-yield.com/property/5792024;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,êlhavo,Gafanha da Encarna‹o;195000;64 sqm;3047;0;40,61751447;-8,753681259;;http://primeavm.prime-yield.com/property/5792027;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;90000;85 sqm;1059;0;40,65117862;-8,630308403;;http://primeavm.prime-yield.com/property/5792029;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;350000;94 sqm;3723;0;40,62171746;-8,730179317;;http://primeavm.prime-yield.com/property/5792033;;;;;;;;;;;
14/09/18;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;127500;88 sqm;1449;0;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5792034;;;;;;;;;;;
11/05/21;Apartments;T3;Under Construction;Aveiro,Aveiro,Esgueira;249500;118 sqm;2114;0;40,64711426;-8,625344342;;http://primeavm.prime-yield.com/property/5792041;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,êlhavo,Gafanha da Encarna‹o;126500;50 sqm;2530;0;40,60879;-8,751791209;;http://primeavm.prime-yield.com/property/5792047;;;;;;;;;;;
11/05/21;Apartments;T0;Under Construction;Aveiro,Aveiro,Esgueira;130000;55 sqm;2364;0;40,65240137;-8,62907045;;http://primeavm.prime-yield.com/property/5792050;;;;;;;;;;;
11/05/21;Apartments;T1;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;145000;51 sqm;2843;0;40,61304754;-8,749435933;;http://primeavm.prime-yield.com/property/5792054;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;97000;77 sqm;1260;0;40,65058203;-8,62760718;;http://primeavm.prime-yield.com/property/5792055;;;;;;;;;;;
30/10/19;Apartments;T3;Under Construction;Aveiro,Aveiro,Esgueira;300000;113 sqm;2655;0;0;0;;http://primeavm.prime-yield.com/property/5792059;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;400000;126 sqm;3175;0;40,6223575;-8,733780526;;http://primeavm.prime-yield.com/property/5792062;;;;;;;;;;;
11/05/21;Apartments;T1;Under Construction;Aveiro,Aveiro,Esgueira;144000;66 sqm;2182;0;40,65282586;-8,636336114;;http://primeavm.prime-yield.com/property/5792065;;;;;;;;;;;
11/05/21;Apartments;T3;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;450000;132 sqm;3409;0;40,62364788;-8,726754075;;http://primeavm.prime-yield.com/property/5792067;;;;;;;;;;;
11/05/21;Apartments;T5;New;Aveiro,Aveiro,Esgueira;699000;302 sqm;2315;2016;40,64154544;-8,654420866;;http://primeavm.prime-yield.com/property/5792068;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;380000;94 sqm;4043;0;40,62451797;-8,731140854;;http://primeavm.prime-yield.com/property/5792069;;;;;;;;;;;
11/05/21;Apartments;T4;Used;Aveiro,Aveiro,Esgueira;157000;137 sqm;1146;0;40,64630798;-8,630809809;;http://primeavm.prime-yield.com/property/5792070;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;125000;85 sqm;1471;2003;40,65503026;-8,622826091;;http://primeavm.prime-yield.com/property/5792072;;;;;;;;;;;
11/05/21;Apartments;T1;New;Aveiro,êlhavo,Gafanha da Encarna‹o;175000;48 sqm;3646;0;40,61021441;-8,752696054;;http://primeavm.prime-yield.com/property/5792073;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;125000;85 sqm;1471;0;40,64492085;-8,628652087;;http://primeavm.prime-yield.com/property/5792074;;;;;;;;;;;
11/05/21;Apartments;T2;Renovated;Aveiro,êlhavo,Gafanha da Encarna‹o;195000;90 sqm;2167;0;40,61455746;-8,726902772;;http://primeavm.prime-yield.com/property/5792075;;;;;;;;;;;
11/05/21;Apartments;T5;Used;Aveiro,Aveiro,Esgueira;280000;170 sqm;1647;0;40,6455;-8,63036;;http://primeavm.prime-yield.com/property/5792076;;;;;;;;;;;
11/05/21;Apartments;T4;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;850000;187 sqm;4545;0;40,60998742;-8,725757769;;http://primeavm.prime-yield.com/property/5792077;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;400000;132 sqm;3030;0;40,62619009;-8,733764763;;http://primeavm.prime-yield.com/property/5792078;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;97500;82 sqm;1189;0;40,64460162;-8,623501565;;http://primeavm.prime-yield.com/property/5792079;;;;;;;;;;;
30/10/19;Apartments;T3;Under Construction;Aveiro,Aveiro,Esgueira;370000;115 sqm;3217;0;0;0;;http://primeavm.prime-yield.com/property/5792080;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;355000;78 sqm;4551;2021;40,61822;-8,7495;;http://primeavm.prime-yield.com/property/5792081;;;;;;;;;;;
11/05/21;Apartments;T1;Used;Aveiro,Aveiro,Esgueira;128500;58 sqm;2216;0;40,64520839;-8,628837312;;http://primeavm.prime-yield.com/property/5792082;;;;;;;;;;;
11/05/21;Apartments;T4;Used;Aveiro,êlhavo,Gafanha da Encarna‹o;360000;152 sqm;2368;0;40,61201863;-8,729736712;;http://primeavm.prime-yield.com/property/5792083;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;106000;70 sqm;1514;1982;40,63333244;-8,574276988;;http://primeavm.prime-yield.com/property/5792084;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;315000;83 sqm;3795;0;40,6120007;-8,728349857;;http://primeavm.prime-yield.com/property/5792085;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,êlhavo,Gafanha da NazarŽ;103000;105 sqm;981;0;40,63505689;-8,707580942;;http://primeavm.prime-yield.com/property/5792086;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;125000;86 sqm;1453;2003;40,64712;-8,634782;;http://primeavm.prime-yield.com/property/5792087;;;;;;;;;;;
11/05/21;Apartments;T1;New;Aveiro,êlhavo,Gafanha da Encarna‹o;130000;40 sqm;3250;0;40,61905035;-8,728888175;;http://primeavm.prime-yield.com/property/5792088;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,Aveiro,Esgueira;199500;93 sqm;2145;0;40,65223681;-8,634438179;;http://primeavm.prime-yield.com/property/5792090;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,Aveiro,Esgueira;130000;92 sqm;1413;0;40,68755837;-8,583551701;;http://primeavm.prime-yield.com/property/5792091;;;;;;;;;;;
11/05/21;Apartments;T3;New;Aveiro,êlhavo,Gafanha da Encarna‹o;450000;147 sqm;3061;0;40,6120275;-8,7495835;;http://primeavm.prime-yield.com/property/5792092;;;;;;;;;;;
11/05/21;Apartments;T3;New;Aveiro,Aveiro,Esgueira;249500;118 sqm;2114;0;40,64867229;-8,63211747;;http://primeavm.prime-yield.com/property/5792094;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;400000;126 sqm;3175;0;40,6256665;-8,747713041;;http://primeavm.prime-yield.com/property/5792095;;;;;;;;;;;
29/11/18;Apartments;T3;Used;Aveiro,êlhavo,Gafanha da NazarŽ;230000;94 sqm;2447;0;40,60114;-8,66809;;http://primeavm.prime-yield.com/property/5792096;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,Aveiro,Esgueira;190000;91 sqm;2088;0;40,64902583;-8,639627043;;http://primeavm.prime-yield.com/property/5792097;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;290000;114 sqm;2544;0;40,61741576;-8,729106904;;http://primeavm.prime-yield.com/property/5792098;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;355000;95 sqm;3737;0;40,6267945;-8,7469344;;http://primeavm.prime-yield.com/property/5792100;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da NazarŽ;290000;104 sqm;2788;0;40,64267969;-8,739066124;;http://primeavm.prime-yield.com/property/5792101;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,Aveiro,Esgueira;212000;98 sqm;2163;0;40,649315;-8,632170026;;http://primeavm.prime-yield.com/property/5792102;;;;;;;;;;;
30/10/19;Apartments;T1;Under Construction;Aveiro,êlhavo,Gafanha da NazarŽ;207500;54 sqm;3843;0;40,63313004;-8,746833039;;http://primeavm.prime-yield.com/property/5792103;;;;;;;;;;;
11/05/21;Apartments;T2;Used;Aveiro,êlhavo,Gafanha da Encarna‹o;380000;95 sqm;4000;2020;40,86044253;-8,430290192;;http://primeavm.prime-yield.com/property/5792104;;;;;;;;;;;
11/05/21;Apartments;T3;Used;Aveiro,Aveiro,Esgueira;108000;110 sqm;982;0;40,65516479;-8,625801329;;http://primeavm.prime-yield.com/property/5792105;;;;;;;;;;;
11/05/21;Apartments;T3;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;465000;148 sqm;3142;0;40,60284738;-8,726573068;;http://primeavm.prime-yield.com/property/5792106;;;;;;;;;;;
11/05/21;Apartments;T1;Under Construction;Aveiro,Aveiro,Esgueira;175000;80 sqm;2188;0;40,6465191;-8,63124486;;http://primeavm.prime-yield.com/property/5792108;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da Encarna‹o;325000;84 sqm;3869;0;40,60312834;-8,723399905;;http://primeavm.prime-yield.com/property/5792109;;;;;;;;;;;
11/05/21;Apartments;T2;Under Construction;Aveiro,êlhavo,Gafanha da NazarŽ;290000;104 sqm;2788;0;40,64267969;-8,739066124;;http://primeavm.prime-yield.com/property/5792110;;;;;;;;;;;
